S_CUSTNO;COGNITIONSOURCE;I_CASES;I_YEAR
2000133;UHD;40;2019
2000133;UHD;30;2020
2000133;UHD;27;2021
2000133;UHD;17;2022
2000134;UHD;1;2014
2000134;UHD;0;2015
2000134;UHD;7;2016
2000134;UHD;12;2017
2000134;UHD;13;2018
2000134;UHD;17;2019
2000134;UHD;11;2020
2000134;UHD;1;2021
2000134;UHD;1;2022
2000136;UHD;1;2015
2000136;UHD;3;2016
2000136;UHD;5;2017
2000136;UHD;0;2018
2000136;UHD;0;2019
2000136;UHD;0;2020
2000136;UHD;0;2021
2000136;UHD;0;2022
2000158;UHD;1;2014
2000158;UHD;12;2015
2000158;UHD;7;2016
2000158;UHD;12;2017
2000158;UHD;4;2018
2000158;UHD;6;2019
2000177;UHD;1;2016
2000177;UHD;10;2017
2000177;UHD;10;2018
2000177;UHD;19;2019
2000177;UHD;50;2020
2000177;UHD;69;2021
2000177;UHD;16;2022
2000185;UHD;1;2014
2000185;UHD;0;2015
2000185;UHD;0;2016
2000185;UHD;1;2017
2000185;UHD;0;2018
2000185;UHD;0;2019
2000185;UHD;0;2020
2000211;UHD;2;2014
2000211;UHD;9;2015
2000211;UHD;4;2016
2000211;UHD;12;2017
2000211;UHD;14;2018
2000211;UHD;19;2019
2000211;UHD;16;2020
2000211;UHD;25;2021
2000211;UHD;4;2022
2000214;UHD;1;2014
2000214;UHD;6;2015
2000214;UHD;6;2016
2000214;UHD;6;2017
2000214;UHD;4;2018
2000214;UHD;4;2019
2000214;UHD;5;2020
2000214;UHD;6;2021
2000214;UHD;1;2022
2000219;UHD;2;2014
2000219;UHD;3;2015
2000219;UHD;10;2016
2000219;UHD;5;2017
2000219;UHD;4;2018
2000219;UHD;7;2019
2000219;UHD;9;2020
2000219;UHD;7;2021
2000219;UHD;2;2022
2000229;UHD;2;2014
2000229;UHD;22;2015
2000229;UHD;6;2016
2000229;UHD;14;2017
2000229;UHD;11;2018
2000229;UHD;12;2019
2000229;UHD;30;2020
2000229;UHD;19;2021
2000229;UHD;7;2022
2000230;UHD;1;2014
2000230;UHD;1;2015
2000230;UHD;2;2016
2000247;UHD;1;2014
2000247;UHD;9;2015
2000247;UHD;18;2016
2000247;UHD;14;2017
2000247;UHD;1;2018
2000247;UHD;1;2019
2000247;UHD;3;2020
2000247;UHD;4;2021
2000247;UHD;1;2022
2000275;UHD;0;2014
2000275;UHD;0;2015
2000275;UHD;5;2016
2000275;UHD;0;2017
2000275;UHD;2;2018
2000275;UHD;0;2019
2000275;UHD;0;2020
2000291;UHD;0;2014
2000291;UHD;6;2015
2000291;UHD;14;2016
2000291;UHD;19;2017
2000291;UHD;29;2018
2000291;UHD;38;2019
2000291;UHD;25;2020
2000291;UHD;25;2021
2000291;UHD;16;2022
2000298;UHD;1;2015
2000298;UHD;8;2016
2000298;UHD;8;2017
2000298;UHD;8;2018
2000298;UHD;7;2019
2000298;UHD;9;2020
2000298;UHD;3;2021
2000298;UHD;1;2022
2000326;UHD;11;2014
2000326;UHD;22;2015
2000326;UHD;14;2016
2000326;UHD;21;2017
2000326;UHD;11;2018
2000326;UHD;10;2019
2000326;UHD;7;2020
2000326;UHD;2;2021
2000326;UHD;0;2022
2000343;UHD;1;2014
2000343;UHD;38;2015
2000343;UHD;26;2016
2000343;UHD;33;2017
2000343;UHD;24;2018
2000343;UHD;21;2019
2000343;UHD;22;2020
2000343;UHD;16;2021
2000343;UHD;6;2022
2000356;UHD;0;2014
2000356;UHD;0;2015
2000356;UHD;0;2016
2000356;UHD;0;2017
2000356;UHD;0;2018
2000356;UHD;0;2019
2000356;UHD;0;2020
2000356;UHD;0;2021
2000356;UHD;0;2022
2000357;UHD;9;2014
2000357;UHD;14;2015
2000365;UHD;3;2014
2000365;UHD;10;2015
2000365;UHD;1;2016
2000365;UHD;0;2017
2000365;UHD;11;2018
2000366;UHD;25;2014
2000366;UHD;55;2015
2000366;UHD;49;2016
2000366;UHD;74;2017
2000366;UHD;28;2018
2000366;UHD;55;2019
2000366;UHD;70;2020
2000366;UHD;55;2021
2000366;UHD;26;2022
2000368;UHD;8;2014
2000368;UHD;41;2015
2000368;UHD;66;2016
2000368;UHD;76;2017
2000368;UHD;93;2018
2000368;UHD;69;2019
2000368;UHD;72;2020
2000368;UHD;30;2021
2000368;UHD;14;2022
2000378;UHD;8;2014
2000378;UHD;39;2015
2000378;UHD;62;2016
2000378;UHD;31;2017
2000378;UHD;27;2018
2000378;UHD;42;2019
2000378;UHD;75;2020
2000378;UHD;38;2021
2000378;UHD;7;2022
2000392;UHD;5;2014
2000392;UHD;14;2015
2000392;UHD;25;2016
2000392;UHD;41;2017
2000392;UHD;16;2018
2000392;UHD;13;2019
2000392;UHD;19;2020
2000392;UHD;8;2021
2000392;UHD;4;2022
2000416;UHD;5;2017
2000416;UHD;8;2018
2000416;UHD;7;2019
2000416;UHD;4;2020
2000416;UHD;0;2021
2000416;UHD;0;2022
2000421;UHD;0;2014
2000430;UHD;7;2014
2000430;UHD;25;2015
2000430;UHD;13;2016
2000430;UHD;11;2017
2000430;UHD;5;2018
2000430;UHD;10;2019
2000430;UHD;16;2020
2000430;UHD;13;2021
2000430;UHD;1;2022
2000432;UHD;0;2015
2000432;UHD;2;2016
2000432;UHD;5;2017
2000432;UHD;3;2018
2000432;UHD;2;2019
2000432;UHD;3;2020
2000432;UHD;4;2021
2000432;UHD;0;2022
2000451;UHD;12;2014
2000451;UHD;26;2015
2000451;UHD;20;2016
2000451;UHD;13;2017
2000451;UHD;10;2018
2000451;UHD;8;2019
2000451;UHD;16;2020
2000451;UHD;16;2021
2000451;UHD;1;2022
2000455;UHD;0;2014
2000455;UHD;1;2015
2000455;UHD;4;2016
2000455;UHD;6;2017
2000455;UHD;10;2018
2000455;UHD;10;2019
2000455;UHD;0;2020
2000457;UHD;12;2014
2000457;UHD;31;2015
2000457;UHD;37;2016
2000457;UHD;18;2017
2000457;UHD;18;2018
2000457;UHD;14;2019
2000457;UHD;25;2020
2000457;UHD;22;2021
2000457;UHD;2;2022
2000469;UHD;1;2014
2000474;UHD;13;2014
2000474;UHD;35;2015
2000474;UHD;8;2016
2000474;UHD;18;2017
2000474;UHD;10;2018
2000474;UHD;16;2019
2000474;UHD;29;2020
2000474;UHD;41;2021
2000474;UHD;9;2022
2000486;UHD;21;2014
2000486;UHD;77;2015
2000486;UHD;84;2016
2000486;UHD;28;2017
2000507;UHD;1;2014
2000507;UHD;5;2015
2000507;UHD;8;2016
2000507;UHD;16;2017
2000507;UHD;2;2018
2000507;UHD;12;2019
2000507;UHD;7;2020
2000507;UHD;4;2021
2000507;UHD;1;2022
2000519;UHD;3;2014
2000519;UHD;14;2015
2000519;UHD;1;2016
2000520;UHD;1;2015
2000520;UHD;10;2016
2000520;UHD;21;2017
2000520;UHD;16;2018
2000520;UHD;9;2019
2000520;UHD;18;2020
2000520;UHD;12;2021
2000520;UHD;3;2022
2000537;UHD;11;2014
2000537;UHD;11;2015
2000537;UHD;11;2016
2000537;UHD;9;2017
2000537;UHD;37;2018
2000537;UHD;29;2019
2000537;UHD;21;2020
2000537;UHD;15;2021
2000537;UHD;3;2022
2000570;UHD;0;2014
2000570;UHD;10;2015
2000570;UHD;14;2016
2000570;UHD;9;2017
2000570;UHD;2;2018
2000570;UHD;2;2019
2000570;UHD;0;2020
2000570;UHD;3;2021
2000570;UHD;2;2022
2000572;UHD;3;2017
2000572;UHD;13;2018
2000572;UHD;6;2019
2000572;UHD;15;2020
2000572;UHD;14;2021
2000572;UHD;5;2022
2000575;UHD;10;2014
2000575;UHD;34;2015
2000575;UHD;45;2016
2000575;UHD;15;2017
2000575;UHD;13;2018
2000575;UHD;24;2019
2000575;UHD;29;2020
2000575;UHD;11;2021
2000575;UHD;4;2022
2000577;UHD;7;2014
2000577;UHD;24;2015
2000577;UHD;49;2016
2000577;UHD;68;2017
2000577;UHD;38;2018
2000577;UHD;35;2019
2000577;UHD;36;2020
2000577;UHD;44;2021
2000577;UHD;5;2022
2000583;UHD;2;2014
2000583;UHD;12;2015
2000583;UHD;7;2016
2000583;UHD;12;2017
2000583;UHD;9;2018
2000583;UHD;15;2019
2000583;UHD;7;2020
2000583;UHD;3;2021
2000583;UHD;3;2022
2000791;UHD;14;2015
2000791;UHD;46;2016
2000791;UHD;92;2017
2000791;UHD;36;2018
2000791;UHD;38;2019
2000791;UHD;41;2020
2000791;UHD;55;2021
2000791;UHD;15;2022
2000816;UHD;1;2014
2000816;UHD;5;2015
2000816;UHD;11;2016
2000816;UHD;17;2017
2000816;UHD;21;2018
2000816;UHD;23;2019
2000816;UHD;12;2020
2000816;UHD;12;2021
2000816;UHD;1;2022
2000820;UHD;8;2014
2000820;UHD;97;2015
2000820;UHD;65;2016
2000820;UHD;37;2017
2000820;UHD;23;2018
2000820;UHD;15;2019
2000820;UHD;16;2020
2000820;UHD;17;2021
2000820;UHD;7;2022
2000822;UHD;3;2014
2000822;UHD;4;2015
2000822;UHD;8;2016
2000822;UHD;5;2017
2000822;UHD;5;2018
2000822;UHD;6;2019
2000822;UHD;1;2020
2000822;UHD;0;2021
2000822;UHD;2;2022
2000833;UHD;0;2014
2000833;UHD;0;2015
2000833;UHD;0;2016
2000878;UHD;0;2015
2000878;UHD;0;2016
2000878;UHD;0;2017
2000878;UHD;0;2018
2000878;UHD;0;2019
2000878;UHD;0;2020
2000878;UHD;0;2021
2000878;UHD;0;2022
2000880;UHD;0;2014
2000880;UHD;0;2015
2000880;UHD;0;2016
2000880;UHD;1;2017
2000880;UHD;0;2018
2000880;UHD;0;2019
2000880;UHD;0;2020
2000880;UHD;0;2021
2000880;UHD;0;2022
2000897;UHD;4;2014
2000897;UHD;16;2015
2000897;UHD;9;2016
2000897;UHD;17;2017
2000897;UHD;27;2018
2000897;UHD;30;2019
2000897;UHD;20;2020
2000897;UHD;26;2021
2000897;UHD;8;2022
2000907;UHD;0;2014
2000907;UHD;5;2015
2000909;UHD;6;2014
2000909;UHD;34;2015
2000909;UHD;26;2016
2000909;UHD;37;2017
2000909;UHD;57;2018
2000909;UHD;72;2019
2000909;UHD;101;2020
2000909;UHD;85;2021
2000909;UHD;15;2022
2000910;UHD;0;2014
2000910;UHD;0;2015
2000921;UHD;1;2014
2000921;UHD;7;2015
2000921;UHD;1;2016
2000921;UHD;0;2017
2000921;UHD;1;2018
2000921;UHD;3;2019
2000947;UHD;0;2014
2000952;UHD;0;2014
2000952;UHD;0;2015
2000957;UHD;17;2014
2000957;UHD;20;2015
2000957;UHD;22;2016
2000957;UHD;27;2017
2000957;UHD;21;2018
2000957;UHD;16;2019
2000957;UHD;20;2020
2000957;UHD;31;2021
2000957;UHD;10;2022
2000958;UHD;50;2015
2000958;UHD;31;2016
2000958;UHD;26;2017
2000958;UHD;28;2018
2000958;UHD;36;2019
2000958;UHD;33;2020
2000958;UHD;72;2021
2000958;UHD;11;2022
2000961;UHD;31;2014
2000961;UHD;50;2015
2000961;UHD;52;2016
2000961;UHD;47;2017
2000961;UHD;77;2018
2000961;UHD;101;2019
2000961;UHD;147;2020
2000961;UHD;124;2021
2000961;UHD;19;2022
2000964;UHD;9;2014
2000964;UHD;28;2015
2000964;UHD;24;2016
2000964;UHD;41;2017
2000964;UHD;11;2018
2000964;UHD;32;2019
2000964;UHD;25;2020
2000964;UHD;1;2021
2000964;UHD;0;2022
2001003;UHD;16;2014
2001003;UHD;67;2015
2001003;UHD;10;2016
2001004;UHD;8;2014
2001004;UHD;21;2015
2001004;UHD;37;2016
2001004;UHD;29;2017
2001004;UHD;28;2018
2001004;UHD;38;2019
2001004;UHD;38;2020
2001004;UHD;33;2021
2001004;UHD;13;2022
2001031;UHD;2;2014
2001031;UHD;6;2015
2001031;UHD;13;2016
2001031;UHD;20;2017
2001031;UHD;12;2018
2001031;UHD;14;2019
2001031;UHD;31;2020
2001031;UHD;20;2021
2001031;UHD;1;2022
2001058;UHD;0;2014
2001058;UHD;0;2015
2001058;UHD;0;2016
2001058;UHD;0;2017
2001061;UHD;0;2014
2001061;UHD;0;2015
2001061;UHD;0;2016
2001061;UHD;0;2017
2001061;UHD;0;2018
2001081;UHD;10;2014
2001081;UHD;82;2015
2001081;UHD;64;2016
2001081;UHD;83;2017
2001081;UHD;102;2018
2001081;UHD;151;2019
2001081;UHD;160;2020
2001081;UHD;195;2021
2001081;UHD;26;2022
2001098;UHD;5;2015
2001098;UHD;26;2016
2001098;UHD;15;2017
2001098;UHD;23;2018
2001098;UHD;3;2019
2001098;UHD;17;2020
2001098;UHD;21;2021
2001098;UHD;2;2022
2001111;UHD;10;2014
2001111;UHD;11;2015
2001111;UHD;20;2016
2001111;UHD;29;2017
2001111;UHD;21;2018
2001111;UHD;28;2019
2001128;UHD;3;2014
2001128;UHD;25;2015
2001128;UHD;22;2016
2001128;UHD;10;2017
2001128;UHD;6;2018
2001128;UHD;4;2019
2001128;UHD;10;2020
2001128;UHD;10;2021
2001128;UHD;1;2022
2001129;UHD;0;2014
2001129;UHD;1;2015
2001129;UHD;1;2016
2001129;UHD;11;2017
2001129;UHD;2;2018
2001129;UHD;4;2019
2001129;UHD;5;2020
2001129;UHD;2;2021
2001129;UHD;0;2022
2001181;UHD;7;2014
2001181;UHD;16;2015
2001181;UHD;12;2016
2001181;UHD;13;2017
2001181;UHD;12;2018
2001181;UHD;22;2019
2001181;UHD;21;2020
2001181;UHD;7;2021
2001181;UHD;5;2022
2001183;UHD;1;2014
2001183;UHD;6;2015
2001183;UHD;11;2016
2001183;UHD;14;2017
2001183;UHD;13;2018
2001183;UHD;15;2019
2001183;UHD;7;2020
2001183;UHD;10;2021
2001183;UHD;2;2022
2001203;UHD;1;2014
2001203;UHD;0;2015
2001203;UHD;2;2016
2001203;UHD;6;2017
2001203;UHD;0;2018
2001203;UHD;2;2019
2001203;UHD;2;2020
2001203;UHD;1;2021
2001203;UHD;0;2022
2001241;UHD;0;2014
2001241;UHD;1;2015
2001241;UHD;10;2016
2001241;UHD;2;2017
2001241;UHD;7;2018
2001241;UHD;13;2019
2001241;UHD;17;2020
2001241;UHD;15;2021
2001241;UHD;5;2022
2001242;UHD;0;2014
2001242;UHD;18;2015
2001242;UHD;8;2016
2001242;UHD;2;2017
2001242;UHD;10;2018
2001242;UHD;9;2019
2001242;UHD;2;2020
2001242;UHD;5;2021
2001242;UHD;0;2022
2001264;UHD;18;2014
2001264;UHD;56;2015
2001264;UHD;44;2016
2001264;UHD;74;2017
2001264;UHD;35;2018
2001264;UHD;81;2019
2001264;UHD;60;2020
2001264;UHD;50;2021
2001264;UHD;20;2022
2001270;UHD;0;2014
2001270;UHD;3;2015
2001270;UHD;1;2016
2001270;UHD;1;2017
2001270;UHD;0;2018
2001270;UHD;0;2019
2001270;UHD;8;2020
2001270;UHD;1;2021
2001270;UHD;0;2022
2001272;UHD;2;2014
2001272;UHD;0;2015
2001272;UHD;1;2016
2001272;UHD;3;2017
2001272;UHD;2;2018
2001272;UHD;0;2019
2001272;UHD;2;2020
2001272;UHD;0;2021
2001272;UHD;0;2022
2001277;UHD;4;2014
2001277;UHD;18;2015
2001288;UHD;0;2014
2001288;UHD;1;2015
2001288;UHD;2;2016
2001288;UHD;2;2017
2001288;UHD;1;2018
2001292;UHD;4;2014
2001320;UHD;7;2014
2001320;UHD;30;2015
2001320;UHD;17;2016
2001320;UHD;10;2017
2001320;UHD;18;2018
2001320;UHD;13;2019
2001320;UHD;11;2020
2001320;UHD;21;2021
2001320;UHD;4;2022
2001341;UHD;0;2014
2001352;UHD;16;2015
2001352;UHD;14;2016
2001352;UHD;31;2017
2001352;UHD;22;2018
2001352;UHD;7;2019
2001352;UHD;54;2020
2001352;UHD;57;2021
2001352;UHD;10;2022
2001378;UHD;0;2014
2001378;UHD;0;2015
2001399;UHD;21;2016
2001399;UHD;27;2017
2001399;UHD;10;2018
2001399;UHD;17;2019
2001399;UHD;21;2020
2001399;UHD;14;2021
2001405;UHD;1;2015
2001405;UHD;5;2016
2001405;UHD;17;2017
2001405;UHD;29;2018
2001405;UHD;23;2019
2001405;UHD;30;2020
2001405;UHD;32;2021
2001405;UHD;15;2022
2001410;UHD;0;2014
2001410;UHD;1;2015
2001411;UHD;13;2014
2001411;UHD;24;2015
2001411;UHD;25;2016
2001411;UHD;35;2017
2001411;UHD;18;2018
2001411;UHD;25;2019
2001411;UHD;20;2020
2001411;UHD;16;2021
2001411;UHD;2;2022
2001424;UHD;0;2014
2001424;UHD;1;2015
2001424;UHD;5;2016
2001424;UHD;9;2017
2001424;UHD;5;2018
2001424;UHD;4;2019
2001424;UHD;5;2020
2001424;UHD;4;2021
2001424;UHD;5;2022
2001465;UHD;0;2014
2001465;UHD;0;2015
2001481;UHD;17;2014
2001481;UHD;28;2015
2001481;UHD;42;2016
2001481;UHD;46;2017
2001481;UHD;28;2018
2001481;UHD;25;2019
2001481;UHD;17;2020
2001481;UHD;9;2021
2001481;UHD;2;2022
2001484;UHD;0;2014
2001484;UHD;19;2015
2001484;UHD;40;2016
2001484;UHD;9;2017
2001484;UHD;16;2018
2001484;UHD;27;2019
2001484;UHD;23;2020
2001484;UHD;33;2021
2001484;UHD;11;2022
2001494;UHD;1;2014
2001494;UHD;7;2015
2001494;UHD;8;2016
2001494;UHD;6;2017
2001494;UHD;3;2018
2001494;UHD;2;2019
2001494;UHD;7;2020
2001494;UHD;11;2021
2001494;UHD;0;2022
2001495;UHD;0;2022
2001500;UHD;0;2014
2001500;UHD;1;2015
2001500;UHD;23;2016
2001500;UHD;6;2017
2001500;UHD;2;2018
2001500;UHD;1;2019
2001500;UHD;2;2020
2001500;UHD;0;2021
2001500;UHD;0;2022
2001515;UHD;5;2014
2001515;UHD;34;2015
2001515;UHD;22;2016
2001515;UHD;16;2017
2001515;UHD;24;2018
2001515;UHD;28;2019
2001515;UHD;42;2020
2001515;UHD;45;2021
2001515;UHD;12;2022
2001551;UHD;26;2014
2001551;UHD;110;2015
2001551;UHD;101;2016
2001551;UHD;123;2017
2001551;UHD;139;2018
2001551;UHD;166;2019
2001551;UHD;197;2020
2001551;UHD;150;2021
2001551;UHD;54;2022
2001557;UHD;7;2014
2001557;UHD;15;2015
2001557;UHD;2;2016
2001557;UHD;5;2017
2001557;UHD;9;2018
2001563;UHD;0;2014
2001563;UHD;0;2015
2001563;UHD;7;2016
2001563;UHD;8;2017
2001563;UHD;2;2018
2001563;UHD;5;2019
2001563;UHD;13;2020
2001563;UHD;2;2021
2001563;UHD;1;2022
2001599;UHD;31;2014
2001599;UHD;55;2015
2001599;UHD;39;2016
2001599;UHD;53;2017
2001599;UHD;29;2018
2001599;UHD;67;2019
2001599;UHD;76;2020
2001599;UHD;103;2021
2001599;UHD;48;2022
2001678;UHD;0;2014
2001678;UHD;0;2015
2001678;UHD;0;2016
2001678;UHD;0;2017
2001678;UHD;0;2018
2001683;UHD;3;2014
2001683;UHD;9;2015
2001683;UHD;35;2016
2001683;UHD;31;2017
2001683;UHD;16;2018
2001683;UHD;22;2019
2001683;UHD;15;2020
2001683;UHD;10;2021
2001683;UHD;6;2022
2001692;UHD;31;2014
2001692;UHD;60;2015
2001692;UHD;98;2016
2001692;UHD;75;2017
2001692;UHD;60;2018
2001692;UHD;86;2019
2001692;UHD;174;2020
2001692;UHD;123;2021
2001692;UHD;14;2022
2001697;UHD;4;2014
2001697;UHD;5;2015
2001697;UHD;15;2016
2001697;UHD;12;2017
2001697;UHD;21;2018
2001697;UHD;37;2019
2001697;UHD;28;2020
2001697;UHD;24;2021
2001697;UHD;8;2022
2001701;UHD;1;2014
2001701;UHD;0;2015
2001701;UHD;0;2016
2001701;UHD;0;2017
2001735;UHD;0;2014
2001735;UHD;2;2015
2001735;UHD;3;2016
2001735;UHD;6;2017
2001735;UHD;0;2018
2001735;UHD;2;2019
2001735;UHD;1;2020
2001735;UHD;0;2021
2001735;UHD;0;2022
2001737;UHD;4;2014
2001737;UHD;11;2015
2001737;UHD;13;2016
2001737;UHD;6;2017
2001737;UHD;6;2018
2001737;UHD;6;2019
2001737;UHD;9;2020
2001737;UHD;7;2021
2001737;UHD;2;2022
2001741;UHD;8;2015
2001741;UHD;44;2016
2001741;UHD;40;2017
2001741;UHD;32;2018
2001741;UHD;86;2019
2001741;UHD;46;2020
2001741;UHD;18;2021
2001741;UHD;4;2022
2001742;UHD;1;2014
2001742;UHD;4;2015
2001742;UHD;13;2016
2001742;UHD;17;2017
2001742;UHD;7;2018
2001742;UHD;4;2019
2001742;UHD;3;2020
2001742;UHD;7;2021
2001742;UHD;1;2022
2001743;UHD;0;2014
2001747;UHD;18;2014
2001747;UHD;45;2015
2001747;UHD;79;2016
2001747;UHD;61;2017
2001747;UHD;40;2018
2001747;UHD;77;2019
2001747;UHD;32;2020
2001747;UHD;38;2021
2001747;UHD;14;2022
2001758;UHD;8;2014
2001758;UHD;40;2015
2001758;UHD;34;2016
2001758;UHD;25;2017
2001758;UHD;22;2018
2001758;UHD;11;2019
2001758;UHD;53;2020
2001758;UHD;24;2021
2001758;UHD;5;2022
2001759;UHD;0;2014
2001759;UHD;0;2015
2001777;UHD;2;2015
2001777;UHD;4;2016
2001777;UHD;1;2017
2001777;UHD;6;2018
2001777;UHD;7;2019
2001777;UHD;4;2020
2001777;UHD;6;2021
2001777;UHD;0;2022
2001779;UHD;13;2015
2001779;UHD;12;2016
2001779;UHD;15;2017
2001779;UHD;4;2018
2001779;UHD;20;2019
2001779;UHD;11;2020
2001779;UHD;19;2021
2001779;UHD;1;2022
2001785;UHD;0;2014
2001785;UHD;2;2015
2001785;UHD;1;2016
2001798;UHD;5;2017
2001798;UHD;4;2018
2001798;UHD;8;2019
2001798;UHD;6;2020
2001798;UHD;4;2021
2001798;UHD;2;2022
2001810;UHD;6;2014
2001810;UHD;25;2015
2001810;UHD;21;2016
2001810;UHD;17;2017
2001810;UHD;17;2018
2001820;UHD;7;2014
2001820;UHD;10;2015
2001820;UHD;14;2016
2001820;UHD;13;2017
2001820;UHD;17;2018
2001820;UHD;15;2019
2001820;UHD;25;2020
2001820;UHD;16;2021
2001820;UHD;6;2022
2001828;UHD;0;2014
2001828;UHD;9;2015
2001828;UHD;17;2016
2001828;UHD;2;2017
2001828;UHD;13;2018
2001828;UHD;46;2019
2001828;UHD;65;2020
2001828;UHD;54;2021
2001828;UHD;20;2022
2001859;UHD;2;2015
2001859;UHD;7;2016
2001859;UHD;7;2017
2001859;UHD;4;2018
2001859;UHD;23;2019
2001859;UHD;12;2020
2001859;UHD;9;2021
2001859;UHD;2;2022
2001860;UHD;51;2014
2001860;UHD;262;2015
2001860;UHD;331;2016
2001860;UHD;133;2017
2001860;UHD;158;2018
2001860;UHD;220;2019
2001860;UHD;190;2020
2001860;UHD;177;2021
2001860;UHD;63;2022
2001863;UHD;1;2014
2001863;UHD;0;2015
2001863;UHD;0;2016
2001863;UHD;0;2017
2001863;UHD;0;2018
2001863;UHD;1;2019
2001863;UHD;0;2020
2001863;UHD;0;2021
2001863;UHD;0;2022
2001866;UHD;28;2014
2001866;UHD;38;2015
2001866;UHD;70;2016
2001866;UHD;37;2017
2001892;UHD;12;2014
2001892;UHD;38;2015
2001892;UHD;38;2016
2001892;UHD;21;2017
2001892;UHD;31;2018
2001892;UHD;61;2019
2001892;UHD;55;2020
2001892;UHD;61;2021
2001892;UHD;14;2022
2001899;UHD;0;2021
2001907;UHD;1;2014
2001907;UHD;0;2015
2001921;UHD;4;2014
2001921;UHD;18;2015
2001921;UHD;16;2016
2001921;UHD;17;2017
2001921;UHD;9;2018
2001921;UHD;9;2019
2001921;UHD;12;2020
2001921;UHD;12;2021
2001921;UHD;2;2022
2001932;UHD;2;2014
2001932;UHD;4;2015
2001932;UHD;1;2016
2001932;UHD;5;2017
2001932;UHD;4;2018
2001932;UHD;3;2019
2001932;UHD;0;2020
2001932;UHD;5;2021
2001932;UHD;1;2022
2001934;UHD;5;2014
2001934;UHD;13;2015
2001934;UHD;16;2016
2001934;UHD;21;2017
2001934;UHD;26;2018
2001934;UHD;18;2019
2001934;UHD;24;2020
2001934;UHD;15;2021
2001934;UHD;5;2022
2001937;UHD;4;2014
2001937;UHD;11;2015
2001937;UHD;21;2016
2001937;UHD;25;2017
2001937;UHD;46;2018
2001937;UHD;49;2019
2001937;UHD;80;2020
2001937;UHD;68;2021
2001937;UHD;39;2022
2001955;UHD;0;2016
2001955;UHD;0;2017
2001955;UHD;11;2018
2001955;UHD;2;2019
2001955;UHD;8;2020
2001955;UHD;1;2021
2001955;UHD;0;2022
2001956;UHD;11;2019
2001956;UHD;2;2020
2001956;UHD;4;2021
2001956;UHD;5;2022
2001957;UHD;19;2014
2001957;UHD;86;2015
2001957;UHD;77;2016
2001957;UHD;86;2017
2001957;UHD;64;2018
2001957;UHD;105;2019
2001957;UHD;151;2020
2001957;UHD;186;2021
2001957;UHD;80;2022
2001960;UHD;6;2014
2001960;UHD;17;2015
2001960;UHD;3;2016
2001969;UHD;22;2014
2001969;UHD;9;2015
2001969;UHD;15;2016
2001969;UHD;17;2017
2001969;UHD;16;2018
2001969;UHD;14;2019
2001969;UHD;23;2020
2001969;UHD;13;2021
2001969;UHD;3;2022
2001974;UHD;17;2015
2001974;UHD;38;2016
2001974;UHD;26;2017
2001974;UHD;18;2018
2001974;UHD;26;2019
2001974;UHD;23;2020
2001974;UHD;20;2021
2001974;UHD;7;2022
2001984;UHD;1;2014
2001984;UHD;5;2015
2001984;UHD;3;2016
2001992;UHD;4;2014
2001992;UHD;5;2015
2001992;UHD;11;2016
2001992;UHD;5;2017
2001992;UHD;13;2018
2001992;UHD;15;2019
2002027;UHD;0;2014
2002038;UHD;0;2014
2002038;UHD;4;2015
2002038;UHD;10;2016
2002038;UHD;13;2017
2002038;UHD;18;2018
2002038;UHD;14;2019
2002038;UHD;15;2020
2002038;UHD;12;2021
2002038;UHD;2;2022
2002039;UHD;13;2014
2002039;UHD;61;2015
2002039;UHD;58;2016
2002039;UHD;72;2017
2002039;UHD;68;2018
2002039;UHD;66;2019
2002039;UHD;63;2020
2002039;UHD;4;2021
2002039;UHD;3;2022
2002048;UHD;2;2014
2002048;UHD;10;2015
2002048;UHD;5;2016
2002048;UHD;7;2017
2002048;UHD;7;2018
2002048;UHD;10;2019
2002048;UHD;3;2020
2002048;UHD;20;2021
2002048;UHD;3;2022
2002053;UHD;6;2014
2002053;UHD;22;2015
2002053;UHD;31;2016
2002053;UHD;15;2017
2002053;UHD;19;2018
2002053;UHD;11;2019
2002059;UHD;0;2014
2002059;UHD;6;2015
2002059;UHD;7;2016
2002059;UHD;11;2017
2002059;UHD;2;2018
2002059;UHD;6;2019
2002059;UHD;2;2020
2002059;UHD;2;2021
2002059;UHD;0;2022
2002092;UHD;24;2014
2002092;UHD;42;2015
2002092;UHD;47;2016
2002092;UHD;42;2017
2002092;UHD;42;2018
2002092;UHD;69;2019
2002092;UHD;86;2020
2002092;UHD;63;2021
2002092;UHD;25;2022
2002098;UHD;1;2014
2002098;UHD;8;2015
2002098;UHD;5;2016
2002098;UHD;5;2017
2002105;UHD;0;2014
2002105;UHD;0;2015
2002105;UHD;2;2016
2002105;UHD;1;2017
2002105;UHD;0;2018
2002105;UHD;0;2019
2002105;UHD;0;2020
2002116;UHD;21;2014
2002116;UHD;82;2015
2002116;UHD;97;2016
2002116;UHD;67;2017
2002116;UHD;95;2018
2002116;UHD;112;2019
2002116;UHD;122;2020
2002116;UHD;89;2021
2002116;UHD;18;2022
2002124;UHD;0;2014
2002124;UHD;0;2015
2002124;UHD;3;2016
2002124;UHD;1;2017
2002124;UHD;1;2018
2002129;UHD;0;2014
2002129;UHD;0;2015
2002129;UHD;0;2016
2002129;UHD;0;2017
2002131;UHD;4;2015
2002131;UHD;2;2016
2002131;UHD;1;2017
